relative_path,byte_size,sha256,modified_timestamp_utc,language_or_type,classification,classification_reason,nearest_tracked_source,nearest_tracked_source_commit,nearest_tracked_source_blob,generated_evidence,matching_tracked_entries,matching_other_paths,git_ignored,gitignore_evidence,candidate_relation,candidate_blob,activation_outcome,preservation_recommendation
apps/desktop/src/app/chat/sidebar/section-states.js,1883,15911430768e4c3ced25a1f1daf708d1ff9de270944988e786bf27b33682dbf8,2026-07-10T02:37:38.675742+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/chat/sidebar/section-states.tsx,980553ea303feb6d904234a58fbfca96e17c1382,d65eda981326d0dfe82e19e176af074c4a5e53e7,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/chat/sidebar/session-actions-menu.js,9787,99e42ae13f4b2849489ac153a1c48a5ba9007cfd980b5328720495f209dd45b5,2026-07-10T02:37:38.613927+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/chat/sidebar/session-actions-menu.tsx,980553ea303feb6d904234a58fbfca96e17c1382,08c13550a43565451aaa473ee1a02c8b0bb63462,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/chat/sidebar/session-actions-menu.test.js,3530,db1e14e09665255bf6c075b0135311a794b0f759accd087f156f1a0fa0f8d11e,2026-07-10T02:37:38.986448+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/chat/sidebar/session-actions-menu.test.ts,980553ea303feb6d904234a58fbfca96e17c1382,321300ee8d3703465a5a6e596f046218203d059d,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/chat/sidebar/session-row.js,8760,f7aec1c0009901b6842edafccd6e1ea297c1a46770cd5e54a010fcd455d3f7ea,2026-07-10T02:37:38.678743+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/chat/sidebar/session-row.tsx,980553ea303feb6d904234a58fbfca96e17c1382,d2543b9058aa7d19c613d715639e83cc48e4e93a,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/chat/sidebar/sessions-section.js,8857,4c77dc24edb543681012e882478094c006311198d8bfd4a51bb66babc95eb8f4,2026-07-10T02:37:38.681741+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/chat/sidebar/sessions-section.tsx,980553ea303feb6d904234a58fbfca96e17c1382,ffe729eb51e432d0b9fccb2c72333f2d2652d7ef,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/chat/sidebar/virtual-session-list.js,3846,aff7374301912e0070af224ea5c2e337ef5636f32ff9005359114f790f7c9d1b,2026-07-10T02:37:38.679743+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/chat/sidebar/virtual-session-list.tsx,980553ea303feb6d904234a58fbfca96e17c1382,681952c355b99cd675d7d7ed57d4928418245f04,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/chat/thread-loading.js,570,a8ef668bc2289473003eed4d1caf355d3c9ac9bb239b8507631bb00c6d7312f5,2026-07-10T02:37:38.199666+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/chat/thread-loading.ts,980553ea303feb6d904234a58fbfca96e17c1382,05cfb08671f4ee9e8877aab4004f700e3187ce45,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/chat/thread-loading.test.js,1219,96d0259eaf8c590647526ca3bb7b5c1e935f034a30f02959ab12a98b0cea71ce,2026-07-10T02:37:38.971938+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/chat/thread-loading.test.ts,980553ea303feb6d904234a58fbfca96e17c1382,63ddf98b3519989d128e451234006252a4dcf3b0,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/command-center/index.js,21722,b6265739077ec222a216854fc43a7303f9339dc2d82513fc90ff919983f5270f,2026-07-10T02:37:38.818194+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/command-center/index.tsx,980553ea303feb6d904234a58fbfca96e17c1382,5eb2cf8a5b9929994de78d92098283a3b948234b,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/command-center/maintenance.js,11874,504449db36269ff5bf0a89d93a8a759c51c2e675ffd0b1c1d258e351d9594555,2026-07-10T02:37:38.813685+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/command-center/maintenance.tsx,980553ea303feb6d904234a58fbfca96e17c1382,e8ee2f0e4e6ccefdd73d6816b4819d5504808a72,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/command-palette/index.js,33331,1eb7a6a3c984c1a5f9481f05b0c8925f98a70a203f8336d45306c3ec11a781f8,2026-07-10T02:37:38.701765+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/command-palette/index.tsx,980553ea303feb6d904234a58fbfca96e17c1382,be89ebb4e128a20d808472f45b0746f54cda59f5,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/command-palette/marketplace-theme-page.js,5082,4f60a814a183b5f297cf531f68715cdecd77b43390c0bac8e0cc162d0d42d64e,2026-07-10T02:37:38.693252+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/command-palette/marketplace-theme-page.tsx,980553ea303feb6d904234a58fbfca96e17c1382,6766b2dae308da60e0805832a5beb0932e7b4f7f,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/command-palette/pet-palette-page.js,6263,3d1c0c4b3b47e13d16891995f4314032e97794963326aa3f3184a6bba853c6a3,2026-07-10T02:37:38.696762+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/command-palette/pet-palette-page.tsx,980553ea303feb6d904234a58fbfca96e17c1382,4e1afd1c2e9736530634587f63e999ef2734c3fe,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/cron/index.js,26170,aa31d1985bd12af817b5803d06557138781c687c431a34b44a0668e4e2eca5f0,2026-07-10T02:37:38.845712+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/cron/index.tsx,980553ea303feb6d904234a58fbfca96e17c1382,a3d229ac5af53c1f7647ddebbe4571cf4e06731e,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/cron/job-state.js,1111,92b921b4efdeb3fc6eaa7a605684c862898ce09cf53987bfb8555258878f76f0,2026-07-10T02:37:38.645722+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/cron/job-state.ts,980553ea303feb6d904234a58fbfca96e17c1382,b7dd139cc4e8c40f4b1f8ba2e08b32b01262ec56,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/desktop-controller-utils.js,804,43b75f3c94895acbc3854e0fd41605a7d51025782000adc84ded84f5ea040970,2026-07-10T02:37:38.788672+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/desktop-controller-utils.ts,980553ea303feb6d904234a58fbfca96e17c1382,5754d69ef81a66692bfa1bcf5eb37e5e40f33627,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/desktop-controller-utils.test.js,995,cdc642bca68263a6fa38b7b97ee20a336e2550335ce7096f7e2e3c076469c30b,2026-07-10T02:37:38.969938+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/desktop-controller-utils.test.ts,980553ea303feb6d904234a58fbfca96e17c1382,ac39395db09ec067f4dffebccaa21f44d0000845,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/desktop-controller.js,49439,84ae2ecbfac21c272b5c1781f5c9bb74691f0582de2a060ddb5e4c315cf6b83b,2026-07-10T02:37:38.961433+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/desktop-controller.tsx,980553ea303feb6d904234a58fbfca96e17c1382,cb7b10f655b73e5445394adcb0c23d25b5f8fc20,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/floating-hud.js,2296,86a02339e775d48034d5743cd9d8cd4d516a98fc212e7a28c083a7338d3dba0f,2026-07-10T02:37:38.688248+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/floating-hud.ts,980553ea303feb6d904234a58fbfca96e17c1382,1655fc99f4435cb8c742517fc8786f5b8d4be45a,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/gateway/hooks/use-gateway-boot.js,16862,15b0536705d586c8fe11dfd2cd95c0dd1adff12bc04ac7cac4bb4d9af7d0d776,2026-07-10T02:37:38.703763+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/gateway/hooks/use-gateway-boot.ts,980553ea303feb6d904234a58fbfca96e17c1382,26a4e2ce7c8e4fee31251463be672e5eabd48649,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/gateway/hooks/use-gateway-boot.test.js,8927,52a568f69621361a6fa4c5b08bb5f51124a17da7927d2b47afdad94fc5378954,2026-07-10T02:37:38.992450+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/gateway/hooks/use-gateway-boot.test.tsx,980553ea303feb6d904234a58fbfca96e17c1382,eb893c3675a0eef2759625390079b8968575f263,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
apps/desktop/src/app/gateway/hooks/use-gateway-request.js,4760,fbc542a4407faccbc56c4d84c0f0ceea4f34ce666df9c9e7c74cc646a7c1392e,2026-07-10T02:37:38.693252+00:00,application/javascript,B,TypeScript compiler output: .js file has a same-stem tracked .ts/.tsx source in the candidate; desktop build runs `tsc -b`; all 694 outputs share one 2026-07-09 20:37 timestamp minute,apps/desktop/src/app/gateway/hooks/use-gateway-request.ts,980553ea303feb6d904234a58fbfca96e17c1382,d6c9ab0e029bc85d8e83ad59a0abd981b6fed107,"{""build_command"":""apps/desktop/package.json scripts.build includes `tsc -b`"",""typescript_config"":""apps/desktop/tsconfig.json includes src and ../shared/src, lacks noEmit/outDir, jsx=react-jsx"",""pattern"":""all 694 are .js and every file has a same-stem tracked .ts/.tsx candidate source"",""timestamp_cluster"":""all modified during 2026-07-09 20:37 local minute"",""representative_transform"":""attachments.tsx types/JSX compile to attachments.js with react/jsx-runtime imports"",""ignore_note"":""these in-place src .js emissions are not ignored; dist/, release/, build/, node_modules/ are ignored separately""}",[],[],False,,generated_sibling_of_tracked_typescript_source; exact .js path absent,,left_untracked_untouched_by_candidate_fast_forward,Archive first; remove only after explicit authorization; regenerate with the desktop TypeScript build if needed.
